building,bicycle,fence,wall,sky,traffic light,terrain,traffic sign,person,pole,train,truck,vegetation,car,bus,sidewalk,void,rider,road,motorcycle
701955,4184,0,0,0,5157,0,29109,120524,65012,0,0,13084,110878,0,307572,0,3816,428746,0
652519,0,71520,0,67676,4035,0,4112,43932,13215,0,0,12103,68028,0,155200,0,0,756962,0
215445,0,210498,976,49444,0,0,0,0,2439,0,0,537391,237305,0,162630,0,0,542936,7715
793249,10295,0,0,63170,0,28626,7861,0,10770,0,0,9812,102859,0,11085,0,5656,824539,0
491875,8793,0,0,41330,0,860,1526,7945,4363,0,0,202588,305263,0,143245,0,5619,504930,0
470851,1410,40686,7304,20074,3992,0,15223,19680,78336,0,0,11445,0,0,212719,0,0,696842,0
312447,0,85616,0,39130,0,0,916,4323,3473,0,0,483774,128495,0,198987,0,0,710686,0
370845,3331,0,0,37262,702,31878,0,7120,10475,0,0,524910,11630,569,263034,0,2166,713094,0
158757,3226,87504,39008,34242,2218,87686,845,0,22540,0,0,546957,11860,0,291717,0,0,579108,0
362290,4031,17881,2276,45363,0,1870,15151,103127,9564,0,0,286549,368262,0,171505,0,0,582394,0
129613,7023,0,0,288331,6412,12040,11285,18028,44429,0,0,256663,52635,0,28672,0,6885,914174,671
252178,0,243305,304,33849,760,20511,34443,1233,16094,0,173033,330750,15438,0,96004,0,0,617041,0
482204,6148,69313,1823,250549,2045,0,1903,6438,20304,0,0,116749,6516,0,157180,0,0,737640,0
303213,0,0,0,22049,574,0,2985,0,2372,0,0,406586,231097,0,0,0,1880,860174,1608
67108,0,50058,52113,6079,0,0,4606,0,8601,0,0,733706,177305,0,133110,0,0,697424,0
470710,278,144887,0,33970,4727,0,5256,38519,53982,0,1599,142079,19588,0,242472,0,611,648878,0
416330,4377,2258,0,10240,78,0,6376,37590,13461,0,0,481413,524,0,106388,0,8214,858464,0
143117,2151,2569,0,227974,171,26791,13844,54835,14332,0,0,294913,9569,46546,28723,0,568,832264,0
375702,1527,0,0,36193,577,0,11483,0,23807,0,0,320485,308226,0,31551,0,0,827620,0
584826,2173,0,0,87164,0,1083,0,4718,24194,0,0,159674,531,0,0,0,0,0,0
433131,3439,105509,19734,47487,128,0,14419,75765,34222,0,0,176775,75722,0,110409,0,0,715510,0
117581,2675,0,107277,225737,9206,8778,7158,15766,32571,0,13550,339631,56020,0,215361,0,2935,643082,0
522515,3841,0,0,1265,26325,3068,14512,150760,52095,0,0,217059,4188,0,38867,0,0,761055,0
102272,844,8528,0,84008,1479,57316,1370,0,14808,0,0,696124,23831,0,164316,0,2228,787599,0
681870,12327,0,0,344,0,988,1611,42721,11780,0,0,106651,42282,0,203326,0,0,855410,13281
782210,1848,0,0,12367,0,0,1542,0,11839,0,10016,214969,197062,0,210806,0,0,521613,0
164093,66484,0,0,30443,5239,0,3124,8133,9401,0,0,271227,210474,0,8237,0,0,704711,0
702609,2655,0,0,91448,16998,0,9359,23134,61371,0,27393,45601,192724,0,230892,0,0,569940,0
236637,4347,105629,0,23455,0,25148,391,4533,17517,0,0,620507,2629,0,174128,0,6178,685019,0
273727,1791,51198,49842,57748,0,0,1955,2462,13648,0,0,526751,143843,0,187895,0,0,654568,0
550157,0,469,0,128661,139,0,5449,804,2389,222457,0,8624,122359,0,10985,0,0,556038,0
276128,0,0,0,0,0,0,13421,59179,38250,0,0,854386,0,0,215213,0,0,522450,0
361134,0,0,0,32857,1836,1821,11289,1255,19492,0,4182,268926,393664,0,908,0,0,763646,0
307917,0,7542,6109,8265,11197,548,13569,11811,37284,0,0,568753,16520,0,151220,0,0,826702,0
101074,0,8858,0,231430,160,74797,1145,0,10749,0,0,419454,109315,0,29726,0,0,805680,0
380755,0,0,0,101868,0,0,12493,0,12327,0,0,377611,140606,0,34164,0,0,605248,0
823406,8585,0,0,0,0,0,3598,58426,4313,0,0,115561,132051,0,66237,0,0,418738,0
251700,5654,1804,0,0,1139,1983,3608,0,6468,0,0,572189,218698,58841,2535,0,0,800403,0
331113,0,20017,0,92344,0,114809,737,0,12554,0,0,644119,214733,0,13165,0,8076,497955,15813
836507,0,1265,48964,113320,23047,1477,11749,8270,30671,0,0,99438,15613,0,42227,0,0,623296,0
87198,0,7443,212982,239295,749,9828,24038,971,17304,0,6938,482432,42274,0,16768,0,0,662159,0
820456,0,15981,0,15121,15439,0,633,19062,31390,0,0,49895,1847,0,229140,0,0,745648,0
626052,0,964,0,70040,16916,1986,13893,719,22087,2269,0,100508,311774,0,31155,0,0,685310,0
2099,0,309911,0,82614,208,256111,49505,953,34885,0,16604,518489,116957,0,0,0,0,478105,0
571520,23110,11257,0,77389,7964,9174,12717,0,33394,0,0,247145,342,0,212336,0,13999,739985,0
517086,1484,0,104,121748,741,0,1626,32311,18782,0,0,134531,61565,0,273785,0,1067,576333,0
160815,0,0,0,2394,742,21214,3657,0,11993,0,0,703289,199344,0,59612,0,0,783591,0
518865,4256,0,0,0,0,0,15706,1391,8161,0,0,431220,246033,0,0,0,0,588560,0
65014,0,657,0,205987,8057,95784,21945,2519,33678,0,0,431119,56977,0,6792,0,27233,810955,26541
397792,38803,13404,6971,107447,381,4316,23243,1513,42410,0,0,251899,2795,0,87286,0,0,874118,0
143482,1378,0,7108,211498,3015,3045,1481,2203,32838,0,0,503321,195109,0,7592,0,2276,832042,0
156718,0,0,15657,142912,6853,37988,7072,1260,60343,0,0,387558,412942,0,16630,0,0,731585,0
584,1527,0,0,113366,0,78419,4285,0,7445,0,0,927987,25455,0,56823,0,2583,757370,0
369480,0,13936,0,82869,0,2758,1523,0,17423,36827,0,478855,119153,0,147755,0,0,687198,0
80853,10178,48059,304043,62210,0,243615,1120,14993,2071,0,0,740678,20836,0,0,0,4365,439076,0
559017,66,98530,0,102620,213,784,29712,8505,48592,0,0,58111,121032,0,3866,0,229,810383,0
265265,3402,0,0,124410,0,5731,12708,12607,14644,1636,0,487249,24827,0,64189,0,0,830478,0
588996,0,0,0,120501,214,4266,3068,36749,5648,0,0,63984,81339,0,154353,0,0,774748,0
117707,19386,20699,17719,337275,21013,0,22152,363919,39521,0,0,36702,0,0,85701,0,12112,659513,0
149272,5221,0,7448,148199,5704,25327,5480,0,36492,0,0,414351,343812,0,12299,0,3034,703008,0
886485,0,0,0,0,0,0,14585,0,31924,0,0,0,81259,0,118607,0,0,812041,0
627670,0,0,0,0,0,0,1041,14123,16229,0,243356,88939,119140,13270,46579,0,0,516243,0
587807,34610,693,0,54853,0,40619,1222,0,12696,0,0,270525,32904,0,80356,0,17479,723576,0
246176,14221,26075,0,11929,26163,0,28805,41003,52333,0,0,330143,126317,0,196485,0,2673,856504,0
637513,33937,0,0,91010,2716,0,11763,1087,12502,0,0,14467,380395,0,9896,0,492,764411,0
713098,18917,0,0,32850,0,0,9408,8141,35663,0,479,2226,245760,0,94644,0,0,624536,454
840392,0,0,0,0,39917,0,7172,1698,25306,0,0,0,377830,0,113354,0,0,407687,0
165636,0,15839,117223,113763,0,12496,0,0,3803,0,0,652965,5595,0,259153,0,0,635816,0
416979,0,0,0,0,0,12688,196,0,2659,179,0,354111,45459,0,28571,0,0,643578,0
998698,797,28916,5850,7222,0,0,15056,11872,4110,0,0,0,58869,0,191637,0,0,622914,0
311379,1770,0,0,152617,5347,4217,20453,23376,49395,0,0,205167,207437,5024,57307,0,4507,570291,0
0,0,114328,0,38847,0,32573,1369,0,7534,0,0,1040984,1116,0,70901,0,0,621217,0
43142,0,47190,31034,47285,0,29291,7385,0,4544,0,0,888244,19593,0,103300,0,0,757197,0
1023564,0,0,0,0,0,0,0,1883,9916,0,0,0,119298,0,97044,0,0,682954,0
320533,0,78305,0,49352,12015,72234,274,24148,25159,0,0,411316,43428,0,128049,0,0,700666,0
469303,12086,0,0,0,1060,0,31502,49355,28577,0,0,282726,5401,0,307253,0,0,636655,3126
484030,0,0,0,115355,0,0,4027,1948,15697,0,0,149561,219946,0,0,0,0,772064,0
602877,692,9886,1801,47737,28802,0,5372,26546,58934,0,0,3652,10647,0,257681,0,0,555542,0
375190,0,4912,0,128281,13121,7483,14562,1323,74853,0,0,270619,141545,0,16327,0,0,872964,0
167476,16315,0,11913,87075,5129,19839,74114,21217,40925,0,64028,286491,174853,0,130135,0,968,485775,0
0,0,2821,35097,15103,1829,91729,7170,22017,78234,0,0,724642,437,0,80854,0,0,736317,0
371778,0,49611,6805,72266,1460,0,73302,10744,19331,0,0,284663,127136,0,103335,0,783,831449,690
501286,0,0,0,23968,1563,0,4056,2130,7893,0,0,259862,370120,0,8025,0,0,767125,8851
488670,472,0,0,49484,0,1025,956,8630,158,0,0,284477,357035,0,0,0,4510,751228,0
1016530,0,0,17581,4690,0,0,16927,0,55502,0,0,105214,33622,0,0,0,0,0,0
826681,66926,0,0,0,0,0,48475,20298,30464,0,0,0,15230,0,131261,0,0,689975,9878
116339,0,0,1723,0,0,32025,10213,841,16902,0,0,790834,45503,0,62332,0,0,754458,0
435814,4296,48702,7325,80084,7985,7725,12451,41950,33736,0,0,298367,22585,0,61245,0,0,896886,419
97785,1030,0,2475,158450,0,35727,2859,2142,13679,0,0,686132,32301,0,149503,0,1716,771080,0
227597,835,17255,0,1298,350,20263,7122,5232,22485,0,0,507683,449271,0,111593,0,0,447641,0
96743,5769,0,4632,162563,16297,4685,15730,13763,24036,0,0,522977,6940,0,224862,0,9602,840048,0
558319,2586,27732,35484,63070,2771,14856,1659,11962,38361,0,0,180789,4887,0,195503,0,5637,407661,0
407047,1872,8665,0,55757,0,0,13303,0,9168,0,0,255138,312886,0,73187,0,0,691849,0
567646,12616,0,174527,0,0,0,0,0,0,0,0,394913,59832,0,0,0,10096,0,0
345334,0,25409,0,104077,72,0,13626,16885,20157,0,0,397230,9157,0,186152,0,0,723473,5888
937053,0,0,0,0,0,0,6265,18749,1694,0,0,45441,7428,0,134194,0,0,829500,0
745177,4984,0,0,22718,0,0,23183,14130,8036,0,0,88024,27994,0,263628,0,1073,706315,0
600474,2832,24322,4423,45840,3587,0,2730,54761,54836,0,0,149121,15156,0,219827,0,8576,675408,0
374751,0,0,0,65636,15457,310767,39205,912,35182,0,0,122411,117633,0,7698,0,0,716452,0
426845,17886,4763,0,139515,17808,26537,8288,48087,55184,0,0,258412,63593,0,130900,0,0,702973,4099
1116530,120003,0,0,0,0,0,8383,0,7586,0,0,0,0,0,58223,0,68719,600306,0
321750,0,42542,14363,40580,13385,6678,9776,0,42090,0,1331,240695,11490,28209,86305,0,0,1063501,0
369567,8518,0,3007,40818,0,1626,5329,776,8138,0,7153,384160,290660,0,22206,0,0,825130,0
631917,1505,20593,0,165188,10316,236,14705,13742,25900,0,0,70332,58107,0,28472,0,0,928365,1088
506896,26703,41341,0,70144,765,16695,267,9690,31682,0,0,336221,11182,0,240773,0,568,568508,0
601204,5251,0,0,161514,8174,11894,1109,6438,12352,0,0,119571,61399,0,45621,0,8453,796079,1818
179637,214,2788,0,104345,4379,170689,193,719,29534,0,0,607532,7006,0,181855,0,229,543801,0
314819,7108,0,0,38157,12336,9711,6266,9508,26534,0,0,569820,138077,0,67130,0,1012,765225,0
286316,0,0,0,3916,7151,0,11159,967,12727,0,74175,607964,162722,562,0,0,0,792222,0
182499,17405,0,0,2050,765,64393,0,44493,30420,0,0,585014,86765,0,171740,0,893,653880,0
566449,0,0,0,129151,0,0,814,0,2518,0,0,66162,382298,0,13907,0,0,703117,0
428804,0,0,0,65334,8270,9514,16804,4253,23546,0,0,236293,274862,0,64024,0,0,716967,0
448351,4294,0,0,36339,0,0,9255,22120,11784,0,0,318239,33757,0,83029,0,4318,856261,0
218648,0,0,105068,0,0,801,561,516,5615,0,0,738003,201581,0,181677,0,0,512962,0
95921,0,0,13870,204999,0,0,1288,0,2372,0,0,523290,566877,0,9637,0,0,563662,0
411576,0,0,0,51536,6869,128405,3417,0,17949,0,0,355201,87546,0,13882,0,0,694371,1151
136599,763,2076,2043,7957,0,0,2227,370,4640,0,0,840980,219781,0,76749,0,0,676113,0
581168,0,2576,0,69465,3562,8605,6682,1463,54896,0,0,191445,3579,0,45034,0,0,842696,0
609389,10938,50112,12332,30135,0,0,0,660,28125,0,0,160122,103291,12893,109443,0,3476,847087,0
422545,6897,9075,23879,91345,0,169512,6261,0,21268,0,0,357057,33231,0,66846,0,0,744156,0
484018,3245,0,0,40317,470,81501,5542,15577,5569,0,0,399828,17800,0,63292,0,2007,837119,0
2768,14716,3726,8489,58105,0,90334,0,0,20303,0,0,933622,83934,0,11068,0,0,684957,0
90401,0,0,0,47774,0,0,2673,0,2921,0,0,72185,2556,17647,0,0,0,913397,0
242475,25659,0,0,7314,0,0,6946,18230,4727,0,0,185504,678549,0,0,0,0,612464,0
266218,1584,0,4660,130802,12808,180095,6614,244,41170,0,0,343784,217373,0,25600,0,2156,624363,0
804773,427,0,0,42065,0,0,124,0,10021,0,0,18850,189932,0,176078,0,0,611973,0
548777,36097,0,0,86856,90,149,12143,59351,36292,0,0,134993,86449,0,110557,0,2053,728494,0
700610,2515,0,0,115136,0,0,18089,117587,4385,0,2424,8559,47317,70722,132356,0,0,747286,0
448239,0,0,0,50733,0,0,17550,0,7382,90296,0,62506,435051,0,23139,0,0,266015,0
437053,12849,17898,0,141675,5620,1432,10964,1658,21591,0,0,294313,96964,0,18947,0,0,865547,332
582244,469,0,0,61792,5516,0,25556,0,25971,0,0,167811,17783,0,43314,0,17941,796540,26358
1157,0,0,40538,50597,0,46289,2351,0,4034,0,0,794406,233511,0,158202,0,0,648561,0
551882,0,2678,14313,82660,9666,0,11156,16749,31087,0,0,100682,6287,0,81677,0,273,935762,340
156048,1202,68010,146203,368964,8633,0,3196,2885,31760,0,174575,157874,6431,0,175278,0,4317,664197,804
371547,12742,0,0,0,7215,637,9284,7550,28502,0,38083,297486,65353,0,64600,0,2624,878225,0
372119,0,2908,0,12348,0,0,5587,3143,9633,0,0,386498,184797,0,39923,0,0,836591,0
689032,10154,0,0,48688,146,194,2453,0,3724,0,0,29149,446325,0,10231,0,20207,720170,0
614774,165,0,0,86056,240,0,4875,23228,23805,0,0,81434,9135,0,204588,0,0,752234,0
155959,2169,8259,818,74227,4942,11319,4971,0,22949,0,0,503963,302355,1076,20464,0,0,823019,0
611102,20786,0,0,6820,0,2231,6284,33380,32050,0,0,119749,36256,0,196458,0,0,717901,0
687056,93,1360,0,122604,5442,0,8578,9617,47370,0,0,2182,1045,2983,103703,0,507,857612,0
700232,0,0,0,14096,0,270,8243,2968,5426,0,0,46420,528743,0,8673,0,0,604258,0
542930,7720,0,0,131739,3853,0,4699,34641,11303,0,0,161317,19865,18330,175498,0,10808,403294,0
846158,0,0,0,49138,0,0,12799,40816,14474,0,0,63958,128328,0,174633,0,0,632962,0
483585,1158,0,0,41296,0,0,2036,12251,3498,0,0,8277,666832,0,15444,0,0,616210,0
336638,131,17040,0,19357,0,26221,123,0,11090,0,0,464343,122698,0,44483,0,178,714049,0
696604,0,0,0,150461,0,13884,5372,0,6159,0,650,58741,45669,0,84755,0,0,820253,54413
376636,0,1740,4808,15199,0,127940,23821,1094,20144,0,0,407114,56163,0,128089,0,0,669011,0
470826,0,25299,0,80032,1799,2625,10817,199416,15297,0,0,148706,109154,56624,149970,0,0,690395,0
1584,14173,63154,61221,2859,0,0,8412,9498,18807,0,0,828915,0,0,276151,0,6821,668858,0
260547,0,209703,136744,0,0,7518,2284,76561,2087,0,0,396215,14179,0,184034,0,0,692906,0
170836,3867,5963,9860,32027,10244,15379,17214,11894,20452,0,0,219746,26514,0,101618,0,787,856645,0
506125,0,0,0,48987,4578,0,40249,18725,32344,0,0,335705,28631,0,153330,0,1001,793784,1255
538045,9992,1101,0,31298,11670,910,6706,18379,30064,0,0,193170,146661,0,15541,0,2312,523513,0
419250,531,6497,0,25365,1163,0,2103,8353,1641,0,0,549318,125838,0,162858,0,0,609163,0
478224,14387,4269,0,109098,1378,0,13179,7017,46633,0,0,139881,280708,0,42779,0,6712,727743,3935
56600,93373,51455,0,0,0,14056,20898,0,5282,0,0,765712,271538,0,52420,0,51957,433043,0
730067,0,0,0,69079,467,0,2512,0,4398,0,0,179402,6986,0,74629,0,0,869099,0
441831,19505,0,0,59556,0,0,3775,83680,10431,0,238427,162997,998,0,198972,0,0,520827,0
59118,2978,61906,0,56436,6209,40654,6231,1660,14723,0,0,731721,40698,0,300108,0,1393,622509,0
841349,150242,52706,5101,7776,0,0,9589,7316,1211,0,0,116499,0,0,232396,0,0,405615,0
340649,3648,200944,0,62466,5889,0,2534,10254,16858,0,0,56461,11854,81547,7597,0,3583,819553,477
577630,13912,0,0,40862,3089,0,6791,134146,21736,0,0,181577,9577,0,122841,0,0,704733,0
356535,0,347565,0,53580,126,0,1059,10428,3792,0,0,17305,573704,0,0,0,0,481557,0
240129,52561,0,0,0,8986,0,12674,12494,25446,0,0,629511,2694,47785,170270,0,588,694804,0
369670,1105,0,141250,0,870,1688,3617,718,11350,0,0,350286,356789,0,24841,0,0,576939,0
678828,9437,0,0,164006,2273,962,1926,3078,16254,2882,0,31098,252589,0,47597,0,5279,747528,0
688161,0,25764,0,87817,1216,0,11542,15333,22857,0,0,52067,3599,0,175992,0,0,727981,0
550553,4986,0,0,13207,833,46707,9103,6882,12487,0,0,353352,1984,49256,149096,0,2641,764158,0
170556,0,1866,0,91388,0,0,0,0,10029,0,0,444279,527500,0,0,0,0,640716,0
353896,40837,0,0,23409,0,48467,58950,45488,49406,0,0,336483,17558,0,306979,0,0,512157,0
657022,3071,0,0,124016,16855,4004,23964,10163,40917,0,0,103568,117145,0,234118,0,86,604430,5665
273167,5100,11748,88768,7843,0,0,17744,0,11194,0,0,485919,215499,0,131762,0,0,729156,0
291334,0,84678,20064,94848,0,7186,7850,0,19694,0,0,500633,112147,0,139766,0,0,701833,0
626407,338,6838,1437,52346,6775,0,7802,0,18362,0,0,7170,513967,0,2982,0,0,614793,0
718203,0,0,19922,0,2664,0,27502,207118,13434,0,0,19032,0,0,147095,0,0,656758,956
264276,3235,5953,47152,80853,2940,1040,25332,692,18947,0,0,486099,49023,0,65126,0,214,913844,0
566105,12393,0,0,23243,99,0,8849,21362,7861,0,0,267660,127767,0,23478,0,0,902046,0
419774,13407,523,0,57362,10063,21155,5786,4786,29981,0,0,270191,187450,0,19341,0,537,650218,8494
232725,7983,10714,0,52240,4725,0,7697,20159,58388,0,0,522265,49666,0,145538,0,0,741908,0
44955,0,0,15812,68565,0,61067,390,37994,8254,0,0,648467,42307,4410,135631,0,0,554123,0
889531,0,0,0,81424,1287,0,589,0,25140,0,0,0,139616,0,96628,0,0,726443,0
705364,0,0,0,57727,0,0,17308,7725,12590,0,0,52959,110384,0,240053,0,646,617222,0
775498,0,4837,0,60112,18781,0,13851,1364,49799,0,0,31955,39213,0,18391,0,3671,898028,3879
502213,0,0,0,59443,166,2465,9937,0,15797,0,0,214813,75831,0,74577,0,0,856891,0
847724,1172,0,0,41701,0,0,1012,77611,752,0,0,20404,342,0,197510,0,2648,0,0
92969,2717,21974,20784,188139,0,0,1804,312,25080,0,0,552688,46242,0,224476,0,9437,710060,0
840383,0,685,0,8580,0,0,569,0,45392,0,0,112055,322383,0,190317,0,0,457316,1878
225441,0,2974,1460,206572,4593,31335,5770,0,17515,0,0,430621,37488,0,79214,0,0,785973,0
514561,5838,2604,795,29653,0,9368,3758,8295,6781,0,0,252684,89373,0,77750,0,281,832904,0
526668,0,32199,0,104577,11565,0,1733,19175,25060,0,257212,81906,58341,0,0,0,0,816986,0
392348,0,22130,0,139225,20024,13989,6180,38262,45409,0,0,247278,43560,0,147875,0,0,780774,0
186027,0,0,0,5428,1064,0,258,0,4223,0,0,553008,372206,0,2100,0,0,724091,862
795188,1030,4298,0,85741,0,0,7399,1174,26394,0,0,47489,74839,0,181589,0,0,735356,1064
704688,0,0,2930,39041,0,0,0,18802,28594,0,0,23611,39675,0,327505,0,0,708863,0
191380,0,0,0,0,482,23080,2656,0,19467,0,0,674570,151341,0,248844,0,0,553659,0
166603,0,255,6679,95446,7248,9844,56616,11752,34779,0,0,345831,106837,0,46375,0,0,842807,0
8689,0,16651,0,95100,78,68219,1276,2373,8613,0,0,737379,235479,0,31838,0,0,758075,0
662102,5585,0,0,24276,426,0,34820,21290,11193,0,0,52643,204792,0,142025,0,0,638193,0
633064,6928,0,0,6253,15273,0,3682,14855,36381,0,0,177029,102551,0,57898,0,1662,893312,0
426576,15425,0,0,33815,0,0,9750,84920,30700,0,0,242403,71576,0,439665,0,155,400028,9287
346821,0,0,0,69570,0,0,822,0,10422,0,0,386894,421946,0,29573,0,0,716734,0
302090,13455,0,0,39328,7040,0,2175,38882,82712,0,0,299415,14714,0,269480,0,1849,720398,0
617211,78,46288,0,0,0,78365,13726,0,20618,0,113703,175271,33379,0,97478,0,0,769895,0
226752,5576,0,0,169534,9804,439,6689,30764,28252,0,0,211527,231549,3829,88884,0,727,721819,0
635460,0,0,0,80693,0,0,8498,0,7517,28800,0,42186,153037,0,167651,0,247,763829,208
648611,5848,5165,0,90870,0,0,2380,0,20597,0,0,99164,200698,0,180021,0,11404,616379,3252
409094,0,20124,455,87627,713,10290,8349,5030,30880,0,0,376117,96290,0,76556,0,0,728791,0
163944,0,0,0,3512,0,32790,8712,28188,33021,0,0,521779,131689,0,275769,0,0,499443,0
468810,864,3017,0,36448,0,11118,20407,25347,11252,0,0,415326,144296,0,66878,0,0,627536,0
252910,0,2915,0,211973,14529,0,3641,248,36577,0,0,391918,318658,0,31216,0,0,679505,0
278837,367,13281,19298,47656,0,13242,8189,0,29801,0,0,511726,238731,0,34349,0,0,777892,0
335657,20416,9578,0,17585,0,0,2757,0,16904,0,0,648015,0,0,195139,0,0,731407,0
354437,99110,0,0,41907,3924,60545,3024,4151,78497,0,0,385157,105378,0,83977,0,2080,715354,0
236469,2804,176227,22510,31650,1894,12538,96674,49406,12648,0,0,319591,44282,0,177016,0,0,538669,0
535119,0,0,0,40354,0,0,257,355,256,0,0,259167,480548,0,9644,0,0,638626,0
303966,6800,0,0,12853,9967,58601,5107,2602,20945,0,0,252788,20399,0,48114,0,28507,864907,14277
674056,0,0,0,0,0,0,8947,0,27150,0,0,37267,188505,0,95452,0,0,946025,0
177688,578,0,11679,84785,66,8039,4370,0,8529,0,0,591844,233325,0,94879,0,450,755729,0
451699,1207,0,0,73405,8595,2005,60424,11965,58897,0,0,251114,35268,10513,85952,0,710,898541,0
32181,23588,0,0,1568,0,0,1206,20960,4796,0,0,244695,23071,0,175224,0,0,618203,0
956052,0,15812,46355,84081,17261,2036,11667,14464,55196,0,0,43988,116340,0,154184,0,0,461843,0
0,0,0,0,0,0,0,29740,0,34368,0,30909,0,191220,0,47871,0,0,829997,0
446136,130555,7208,0,9824,0,0,8275,19648,16723,0,0,220468,27786,0,112335,0,551,761301,0
781307,884,0,0,49666,0,0,2222,14798,13039,0,0,24332,293656,0,95939,0,0,620454,0
543621,119088,0,0,62085,24803,0,9171,46412,23536,0,0,124901,48210,0,77100,0,30008,735065,283
394021,0,54687,0,78849,0,559,4554,315,14362,0,0,398971,17410,0,244108,0,0,708104,0
112136,1793,52236,85154,0,1697,31581,1547,15335,30884,0,0,629754,0,0,201095,0,0,651291,0
342972,3880,144,0,6680,0,39286,7360,43109,17950,0,0,457762,204906,0,77533,0,0,703357,35474
306202,841,0,0,18245,1093,67794,25688,9816,13112,0,0,494968,5978,98783,137864,0,1882,642454,0
3297,0,156,0,283603,6805,91903,21362,57,24610,0,0,523664,231926,0,0,0,0,652539,0
321901,0,0,0,40991,0,0,1881,127,1813,0,0,623088,109116,0,0,0,1300,779456,2647
204368,0,53786,0,154142,9727,30290,15058,0,35952,0,0,443745,85262,0,62998,0,0,849288,0
116818,23762,0,0,104038,154,42460,19258,4823,18287,0,0,570479,87776,0,62114,0,0,792663,0
447166,10179,1735,0,4883,0,25141,5477,36968,13745,0,0,387447,63750,0,225141,0,0,700882,0
510884,92033,0,0,199513,951,34221,5829,0,13446,0,0,120171,15033,0,176272,0,0,629789,0
223169,629,62136,5466,2142,878,102217,3683,0,28616,0,0,544478,40643,0,34532,0,0,695284,0
601040,49783,0,0,110653,18950,4802,10933,3875,34131,0,0,52858,259088,0,34676,0,1353,693350,0
338751,0,0,0,9763,10371,1379,13435,0,29773,0,0,358036,349225,0,9976,0,0,693416,0
89659,104,0,30268,99403,0,0,1133,17101,37216,0,646888,46695,86241,0,0,0,0,0,0
695704,0,0,0,68103,0,2603,2678,0,6320,0,0,191102,82315,0,312699,0,0,546086,0
390687,692,0,0,0,0,0,75159,50752,13697,0,0,319367,168391,1715,13191,0,0,652805,0
95275,0,80423,18559,44270,1665,1293,4967,1084,9612,0,0,722873,38411,0,160355,0,0,785441,0
388314,16039,5116,0,0,6357,65125,177,31310,44344,0,0,382388,33292,0,221705,0,3081,634539,0
557854,0,231,2062,88983,10706,0,5832,432449,23219,0,0,34337,8560,0,16966,0,0,625926,231
365296,5576,8873,0,83390,13088,0,37953,22144,29517,0,0,308624,139950,0,269993,0,9531,609645,22141
506630,46837,0,0,221447,0,0,5124,37532,93728,623,0,497,18518,0,302985,0,0,638682,0
637011,19564,0,0,47739,0,0,2763,6271,4748,0,0,0,117599,0,144910,0,212,618197,0
566894,0,9322,0,4196,0,0,25328,672,3141,0,95936,198738,209623,0,4223,0,0,694748,0
716922,16512,0,0,147694,0,0,580,0,14967,0,0,17821,150152,0,15096,0,0,892916,0
600140,3002,0,0,51133,449,0,14283,4123,15851,0,0,3568,420209,0,4595,0,8116,726382,0
65260,0,0,0,131040,0,53051,0,632,17319,0,0,696448,16837,0,206237,0,0,624486,0
520339,0,0,0,106945,168,78519,3031,4138,17533,0,0,211186,113229,0,5868,0,0,905606,0
496904,143193,16609,0,38403,0,0,15707,2998,5345,0,0,324121,17049,0,0,0,0,0,11753
518252,0,3505,0,75647,9113,8699,6583,60203,24707,0,712,197163,52746,0,12449,0,0,975739,651
287283,0,115127,0,243406,4237,38875,4010,10620,45760,0,0,224440,1383,0,50149,0,0,779824,0
758003,1043,0,0,51667,757,0,969,6774,22981,0,0,31483,238026,0,25938,0,2077,807708,0
754668,0,0,0,64602,1685,1468,6365,9528,11115,0,0,30748,120508,0,216582,0,0,643736,0
387453,8036,0,0,38055,1595,0,48697,3353,32396,0,0,313987,92648,0,137834,0,0,776374,481
599463,0,6927,0,34828,3590,0,5914,0,6416,0,0,276885,150088,13747,141839,0,0,741843,0
566726,2347,33478,36258,0,338,0,715,33268,16044,0,0,236325,0,0,274646,0,2733,705405,0
986708,63656,0,0,45438,0,0,173,67976,1241,0,0,11882,121761,0,169315,0,0,461723,0
715511,0,0,0,7313,0,0,243,30643,6281,0,0,151799,141301,0,345133,0,0,526758,0
748969,0,0,0,0,15716,0,1183,22626,72446,0,0,24750,0,0,264152,0,0,568279,0
1015370,20737,0,0,0,0,0,5649,121540,5435,0,0,0,132918,0,0,0,0,0,0
286961,0,15396,0,91157,0,25808,0,26487,1936,0,0,470268,125941,0,90178,0,0,835992,0
533785,0,9313,0,35228,0,0,1231,1962,3115,0,0,151253,476418,0,38075,0,0,618341,0
85664,0,32834,1529,332916,49081,0,34697,70958,67119,62896,0,202434,92566,0,174886,0,1816,760632,0
0,0,0,903749,17443,0,204075,0,0,0,0,0,0,12544,0,0,0,0,844972,0
881243,228,0,0,11784,944,0,2337,20713,3841,0,0,31849,24809,0,107758,0,111,740069,0
110689,0,107620,0,123665,0,0,692,928,8247,0,0,758368,300478,0,277,0,0,571338,0
420409,166,0,0,26980,0,0,313,0,5679,0,0,431564,213443,0,109988,0,605,353226,0
541165,0,27824,0,0,0,33763,8447,46030,20103,0,0,311045,8063,0,0,0,8069,668924,14822
224768,0,0,37579,187997,11148,8542,7944,13103,38505,0,0,278397,174795,0,47944,0,206,761043,0
